Categorie,Sous_categorie,Produit_process,Unite,Type_prestation,Prestation,Emissions_CO2
Electricité,Equipements divers,Tableau électrique équipé logement>100m²,U,simple,Dépose + fourniture + pose,137.38
Electricité,Equipements divers,Liaison équipotentielle,ml,simple,Dépose matériaux sinistrés,0.47
Electricité,Equipements divers,Liaison équipotentielle,ml,simple,Fourniture matériaux neufs,27.07
Electricité,Equipements divers,Liaison équipotentielle,ml,simple,Pose matériaux neufs,0.4
Electricité,Equipements divers,Liaison équipotentielle,ml,simple,Pose + fourniture,27.46
Electricité,Equipements divers,Liaison équipotentielle,ml,simple,Dépose + fourniture + pose,27.94
Electricité,Equipements divers,Disjoncteur différentiel,U,simple,Dépose matériaux sinistrés,4.9
Electricité,Equipements divers,Disjoncteur différentiel,U,simple,Fourniture matériaux neufs,101.17
Electricité,Equipements divers,Disjoncteur différentiel,U,simple,Pose matériaux neufs,0.6
Electricité,Equipements divers,Disjoncteur différentiel,U,simple,Pose + fourniture,101.77
Electricité,Equipements divers,Disjoncteur différentiel,U,simple,Dépose + fourniture + pose,106.67
Electricité,Equipements divers,Disjoncteur unipolaire,U,simple,Dépose matériaux sinistrés,0.01
Electricité,Equipements divers,Disjoncteur unipolaire,U,simple,Fourniture matériaux neufs,0.49
Electricité,Equipements divers,Disjoncteur unipolaire,U,simple,Pose matériaux neufs,0.01
Electricité,Equipements divers,Disjoncteur unipolaire,U,simple,Pose + fourniture,0.49
Electricité,Equipements divers,Disjoncteur unipolaire,U,simple,Dépose + fourniture + pose,0.5
Electricité,Equipements divers,Contacteur jour-nuit,U,simple,Dépose matériaux sinistrés,0.14
Electricité,Equipements divers,Contacteur jour-nuit,U,simple,Fourniture matériaux neufs,10.22
Electricité,Equipements divers,Contacteur jour-nuit,U,simple,Pose matériaux neufs,1.22
Electricité,Equipements divers,Contacteur jour-nuit,U,simple,Pose + fourniture,11.43
Electricité,Equipements divers,Contacteur jour-nuit,U,simple,Dépose + fourniture + pose,11.57
Electricité,Equipements divers,Parafoudre,U,simple,Dépose matériaux sinistrés,0.06
Electricité,Equipements divers,Parafoudre,U,simple,Fourniture matériaux neufs,51.11
Electricité,Equipements divers,Parafoudre,U,simple,Pose matériaux neufs,0.07
Electricité,Equipements divers,Parafoudre,U,simple,Pose + fourniture,51.18
Electricité,Equipements divers,Parafoudre,U,simple,Dépose + fourniture + pose,51.25
Electricité,Equipements divers,Prise standard 16A sans cablage,U,simple,Dépose matériaux sinistrés,0.1
Electricité,Equipements divers,Prise standard 16A sans cablage,U,simple,Fourniture matériaux neufs,0.57
Electricité,Equipements divers,Prise standard 16A sans cablage,U,simple,Pose matériaux neufs,0.01
Electricité,Equipements divers,Prise standard 16A sans cablage,U,simple,Pose + fourniture,0.58
Electricité,Equipements divers,Prise standard 16A sans cablage,U,simple,Dépose + fourniture + pose,0.68
Electricité,Equipements divers,Prise standard 16A avec cablage,U,simple,Dépose matériaux sinistrés,0.06
Electricité,Equipements divers,Prise standard 16A avec cablage,U,simple,Fourniture matériaux neufs,43.92
Electricité,Equipements divers,Prise standard 16A avec cablage,U,simple,Pose matériaux neufs,2.41
Electricité,Equipements divers,Prise standard 16A avec cablage,U,simple,Pose + fourniture,46.33
Electricité,Equipements divers,Prise standard 16A avec cablage,U,simple,Dépose + fourniture + pose,46.4
Electricité,Equipements divers,Prise standard 20A sans cablage,U,simple,Dépose matériaux sinistrés,0.01
Electricité,Equipements divers,Prise standard 20A sans cablage,U,simple,Fourniture matériaux neufs,0.6
Electricité,Equipements divers,Prise standard 20A sans cablage,U,simple,Pose matériaux neufs,0.01
Electricité,Equipements divers,Prise standard 20A sans cablage,U,simple,Pose + fourniture,0.61
Electricité,Equipements divers,Prise standard 20A sans cablage,U,simple,Dépose + fourniture + pose,0.63
Electricité,Equipements divers,Prise standard 20A avec cablage,U,simple,Dépose matériaux sinistrés,0.08
Electricité,Equipements divers,Prise standard 20A avec cablage,U,simple,Fourniture matériaux neufs,54.9
Electricité,Equipements divers,Prise standard 20A avec cablage,U,simple,Pose matériaux neufs,3.01
Electricité,Equipements divers,Prise standard 20A avec cablage,U,simple,Pose + fourniture,57.91
Electricité,Equipements divers,Prise standard 20A avec cablage,U,simple,Dépose + fourniture + pose,58.0
Electricité,Equipements divers,Prise standard 32A sans cablage,U,simple,Dépose matériaux sinistrés,0.02
Electricité,Equipements divers,Prise standard 32A sans cablage,U,simple,Fourniture matériaux neufs,0.96
Electricité,Equipements divers,Prise standard 32A sans cablage,U,simple,Pose matériaux neufs,0.02
Electricité,Equipements divers,Prise standard 32A sans cablage,U,simple,Pose + fourniture,0.98
Electricité,Equipements divers,Prise standard 32A sans cablage,U,simple,Dépose + fourniture + pose,1.0
Electricité,Equipements divers,Prise standard 32A avec cablage,U,simple,Dépose matériaux sinistrés,0.13
Electricité,Equipements divers,Prise standard 32A avec cablage,U,simple,Fourniture matériaux neufs,87.84
Electricité,Equipements divers,Prise standard 32A avec cablage,U,simple,Pose matériaux neufs,4.82
Electricité,Equipements divers,Prise standard 32A avec cablage,U,simple,Pose + fourniture,92.66
Electricité,Equipements divers,Prise standard 32A avec cablage,U,simple,Dépose + fourniture + pose,92.79
Electricité,Equipements divers,Prise de courant étanche sans cablage,U,simple,Dépose matériaux sinistrés,0.09
Electricité,Equipements divers,Prise de courant étanche sans cablage,U,simple,Fourniture matériaux neufs,56.85
Electricité,Equipements divers,Prise de courant étanche sans cablage,U,simple,Pose matériaux neufs,0.2
Electricité,Equipements divers,Prise de courant étanche sans cablage,U,simple,Pose + fourniture,57.05
Electricité,Equipements divers,Prise de courant étanche sans cablage,U,simple,Dépose + fourniture + pose,57.14
Electricité,Equipements divers,"Interrupteur (va et vient, poussoir) sans cablage",U,simple,Dépose matériaux sinistrés,0.01
Electricité,Equipements divers,"Interrupteur (va et vient, poussoir) sans cablage",U,simple,Fourniture matériaux neufs,6.55
Electricité,Equipements divers,"Interrupteur (va et vient, poussoir) sans cablage",U,simple,Pose matériaux neufs,0.1
Electricité,Equipements divers,"Interrupteur (va et vient, poussoir) sans cablage",U,simple,Pose + fourniture,6.65
Electricité,Equipements divers,"Interrupteur (va et vient, poussoir) sans cablage",U,simple,Dépose + fourniture + pose,6.66
Electricité,Equipements divers,"Interrupteur (va et vient, poussoir) avec cablage",U,composée,Dépose matériaux sinistrés,0.07
Electricité,Equipements divers,"Interrupteur (va et vient, poussoir) avec cablage",U,composée,Fourniture matériaux neufs,49.99
Electricité,Equipements divers,"Interrupteur (va et vient, poussoir) avec cablage",U,composée,Pose matériaux neufs,2.5
Electricité,Equipements divers,"Interrupteur (va et vient, poussoir) avec cablage",U,composée,Pose + fourniture,52.49
Electricité,Equipements divers,"Interrupteur (va et vient, poussoir) avec cablage",U,composée,Dépose + fourniture + pose,52.56
Electricité,Equipements divers,Télérupteur sans câblage,U,simple,Dépose matériaux sinistrés,0.01
Electricité,Equipements divers,Télérupteur sans câblage,U,simple,Fourniture matériaux neufs,0.93
Electricité,Equipements divers,Télérupteur sans câblage,U,simple,Pose matériaux neufs,0.02
Electricité,Equipements divers,Télérupteur sans câblage,U,simple,Pose + fourniture,0.95
Electricité,Equipements divers,Télérupteur sans câblage,U,simple,Dépose + fourniture + pose,0.96
Electricité,Equipements divers,Télérupteur avec câblage,U,composée,Dépose matériaux sinistrés,0.07
Electricité,Equipements divers,Télérupteur avec câblage,U,composée,Fourniture matériaux neufs,44.37
Electricité,Equipements divers,Télérupteur avec câblage,U,composée,Pose matériaux neufs,2.42
Electricité,Equipements divers,Télérupteur avec câblage,U,composée,Pose + fourniture,46.79
Electricité,Equipements divers,Télérupteur avec câblage,U,composée,Dépose + fourniture + pose,46.86
Electricité,Equipements divers,Double prise de courant/interrupteur sans cablâge,U,simple,Dépose matériaux sinistrés,0.18
Electricité,Equipements divers,Double prise de courant/interrupteur sans cablâge,U,simple,Fourniture matériaux neufs,1.88
Electricité,Equipements divers,Double prise de courant/interrupteur sans cablâge,U,simple,Pose matériaux neufs,0.03
Electricité,Equipements divers,Double prise de courant/interrupteur sans cablâge,U,simple,Pose + fourniture,1.91
Electricité,Equipements divers,Double prise de courant/interrupteur sans cablâge,U,simple,Dépose + fourniture + pose,2.08
Electricité,Equipements divers,Double prise de courant/interrupteur avec cablâge,U,composée,Dépose matériaux sinistrés,0.23
Electricité,Equipements divers,Double prise de courant/interrupteur avec cablâge,U,composée,Fourniture matériaux neufs,45.32
Electricité,Equipements divers,Double prise de courant/interrupteur avec cablâge,U,composée,Pose matériaux neufs,2.43
Electricité,Equipements divers,Double prise de courant/interrupteur avec cablâge,U,composée,Pose + fourniture,47.75
Electricité,Equipements divers,Double prise de courant/interrupteur avec cablâge,U,composée,Dépose + fourniture + pose,47.98
Electricité,Equipements divers,Spot en applique,U,simple,Dépose matériaux sinistrés,0.27
Electricité,Equipements divers,Spot en applique,U,simple,Fourniture matériaux neufs,20.46
Electricité,Equipements divers,Spot en applique,U,simple,Pose matériaux neufs,2.13
Electricité,Equipements divers,Spot en applique,U,simple,Pose + fourniture,22.58
Electricité,Equipements divers,Spot en applique,U,simple,Dépose + fourniture + pose,22.85
Electricité,Equipements divers,Spot encastré,U,simple,Dépose matériaux sinistrés,0.27
Electricité,Equipements divers,Spot encastré,U,simple,Fourniture matériaux neufs,20.46
Electricité,Equipements divers,Spot encastré,U,simple,Pose matériaux neufs,2.13
Electricité,Equipements divers,Spot encastré,U,simple,Pose + fourniture,22.58
Electricité,Equipements divers,Spot encastré,U,simple,Dépose + fourniture + pose,22.85
Electricité,Equipements divers,Spot led,U,simple,Dépose matériaux sinistrés,0.38
Electricité,Equipements divers,Spot led,U,simple,Fourniture matériaux neufs,11.3
Electricité,Equipements divers,Spot led,U,simple,Pose matériaux neufs,0.84
Electricité,Equipements divers,Spot led,U,simple,Pose + fourniture,12.14
Electricité,Equipements divers,Spot led,U,simple,Dépose + fourniture + pose,12.52
Electricité,Equipements divers,Réglette en applique tube fluorescent,U,simple,Dépose matériaux sinistrés,0.8
Electricité,Equipements divers,Réglette en applique tube fluorescent,U,simple,Fourniture matériaux neufs,9.74
Electricité,Equipements divers,Réglette en applique tube fluorescent,U,simple,Pose matériaux neufs,1.63
Electricité,Equipements divers,Réglette en applique tube fluorescent,U,simple,Pose + fourniture,11.37
Electricité,Equipements divers,Réglette en applique tube fluorescent,U,simple,Dépose + fourniture + pose,12.17
Electricité,Equipements divers,Réglette encastrée tube fluorescent,U,simple,Dépose matériaux sinistrés,0.8
Electricité,Equipements divers,Réglette encastrée tube fluorescent,U,simple,Fourniture matériaux neufs,9.74
Electricité,Equipements divers,Réglette encastrée tube fluorescent,U,simple,Pose matériaux neufs,1.63
Electricité,Equipements divers,Réglette encastrée tube fluorescent,U,simple,Pose + fourniture,11.37
Electricité,Equipements divers,Réglette encastrée tube fluorescent,U,simple,Dépose + fourniture + pose,12.17
Electricité,Equipements divers,Goulotte,ml,simple,Dépose matériaux sinistrés,0.05
Electricité,Equipements divers,Goulotte,ml,simple,Fourniture matériaux neufs,1.52
Electricité,Equipements divers,Goulotte,ml,simple,Pose matériaux neufs,0.35
Electricité,Equipements divers,Goulotte,ml,simple,Pose + fourniture,1.88
Electricité,Equipements divers,Goulotte,ml,simple,Dépose + fourniture + pose,1.92
Electricité,Equipements divers,Alimentation cumulus ou chaudière,ml,simple,Dépose matériaux sinistrés,0.31
Electricité,Equipements divers,Alimentation cumulus ou chaudière,ml,simple,Fourniture matériaux neufs,17.59
Electricité,Equipements divers,Alimentation cumulus ou chaudière,ml,simple,Pose matériaux neufs,0.26
Electricité,Equipements divers,Alimentation cumulus ou chaudière,ml,simple,Pose + fourniture,17.85
Electricité,Equipements divers,Alimentation cumulus ou chaudière,ml,simple,Dépose + fourniture + pose,18.16
Electricité,Equipements divers,Radiateur électrique hors cablage,U,simple,Dépose matériaux sinistrés,5.08
Electricité,Equipements divers,Radiateur électrique hors cablage,U,simple,Fourniture matériaux neufs,1474.75
Electricité,Equipements divers,Radiateur électrique hors cablage,U,simple,Pose matériaux neufs,3.1
Electricité,Equipements divers,Radiateur électrique hors cablage,U,simple,Pose + fourniture,1477.84
Electricité,Equipements divers,Radiateur électrique hors cablage,U,simple,Dépose + fourniture + pose,1482.93
Electricité,Equipements divers,Radiateur convecteur,U,simple,Dépose matériaux sinistrés,5.08
Electricité,Equipements divers,Radiateur convecteur,U,simple,Fourniture matériaux neufs,1474.75
Electricité,Equipements divers,Radiateur convecteur,U,simple,Pose matériaux neufs,3.1
Electricité,Equipements divers,Radiateur convecteur,U,simple,Pose + fourniture,1477.84
Electricité,Equipements divers,Radiateur convecteur,U,simple,Dépose + fourniture + pose,1482.93
Electricité,Equipements divers,Radiateur rayonnant/radiant,U,simple,Dépose matériaux sinistrés,5.08
Electricité,Equipements divers,Radiateur rayonnant/radiant,U,simple,Fourniture matériaux neufs,1474.75
Electricité,Equipements divers,Radiateur rayonnant/radiant,U,simple,Pose matériaux neufs,3.1
Electricité,Equipements divers,Radiateur rayonnant/radiant,U,simple,Pose + fourniture,1477.84
Electricité,Equipements divers,Radiateur rayonnant/radiant,U,simple,Dépose + fourniture + pose,1482.93
Electricité,Equipements divers,Sèche serviette,kW,simple,Dépose matériaux sinistrés,2.14
Electricité,Equipements divers,Sèche serviette,kW,simple,Fourniture matériaux neufs,1510.85
Electricité,Equipements divers,Sèche serviette,kW,simple,Pose matériaux neufs,2.39
Electricité,Equipements divers,Sèche serviette,kW,simple,Pose + fourniture,1513.24
Electricité,Equipements divers,Sèche serviette,kW,simple,Dépose + fourniture + pose,1515.38
Electricité,Equipements divers,Radiateur à inertie,U,simple,Dépose matériaux sinistrés,5.08
Electricité,Equipements divers,Radiateur à inertie,U,simple,Fourniture matériaux neufs,1474.75
Electricité,Equipements divers,Radiateur à inertie,U,simple,Pose matériaux neufs,3.1
Electricité,Equipements divers,Radiateur à inertie,U,simple,Pose + fourniture,1477.84
Electricité,Equipements divers,Radiateur à inertie,U,simple,Dépose + fourniture + pose,1482.93
Electricité,Equipements divers,Forfait minimum électricité,forfait,simple,Dépose matériaux sinistrés,3.46
Electricité,Equipements divers,Forfait minimum électricité,forfait,simple,Fourniture matériaux neufs,11.95
Electricité,Equipements divers,Forfait minimum électricité,forfait,simple,Pose matériaux neufs,3.57
Electricité,Equipements divers,Forfait minimum électricité,forfait,simple,Pose + fourniture,12.08
Electricité,Equipements divers,Forfait minimum électricité,forfait,simple,Dépose + fourniture + pose,12.1
Electricité,Equipements divers,Chemins de cable métallique,ml,simple,Dépose matériaux sinistrés,0.95
Electricité,Equipements divers,Chemins de cable métallique,ml,simple,Fourniture matériaux neufs,40.14
Electricité,Equipements divers,Chemins de cable métallique,ml,simple,Pose matériaux neufs,0.96
Electricité,Equipements divers,Chemins de cable métallique,ml,simple,Pose + fourniture,41.1
Electricité,Equipements divers,Chemins de cable métallique,ml,simple,Dépose + fourniture + pose,42.06
Electricité,Equipements divers,Gaine,ml,simple,Dépose matériaux sinistrés,5.65
Electricité,Equipements divers,Gaine,ml,simple,Fourniture matériaux neufs,37.29
Electricité,Equipements divers,Gaine,ml,simple,Pose matériaux neufs,4.13
Electricité,Equipements divers,Gaine,ml,simple,Pose + fourniture,41.42
Electricité,Equipements divers,Gaine,ml,simple,Dépose + fourniture + pose,47.07
Electricité,Equipements divers,cf - BAES,u,simple,Dépose matériaux sinistrés,0.22
Electricité,Equipements divers,cf - BAES,u,simple,Fourniture matériaux neufs,20.71
Electricité,Equipements divers,cf - BAES,u,simple,Pose matériaux neufs,0.06
Electricité,Equipements divers,cf - BAES,u,simple,Pose + fourniture,20.77
Electricité,Equipements divers,cf - BAES,u,simple,Dépose + fourniture + pose,20.99
Electricité,Equipements divers,cf - centrale détection incendie,u,simple,Dépose matériaux sinistrés,0.0
Electricité,Equipements divers,cf - centrale détection incendie,u,simple,Fourniture matériaux neufs,176.71
Electricité,Equipements divers,cf - centrale détection incendie,u,simple,Pose matériaux neufs,1.1
Electricité,Equipements divers,cf - centrale détection incendie,u,simple,Pose + fourniture,177.81
Electricité,Equipements divers,cf - centrale détection incendie,u,simple,Dépose + fourniture + pose,177.81
Electricité,Equipements divers,Moteur électrique,u,simple,Dépose matériaux sinistrés,0.0
Electricité,Equipements divers,Moteur électrique,u,simple,Fourniture matériaux neufs,2.93
Electricité,Equipements divers,Moteur électrique,u,simple,Pose matériaux neufs,0.0
Electricité,Equipements divers,Moteur électrique,u,simple,Pose + fourniture,2.93
Electricité,Equipements divers,Moteur électrique,u,simple,Dépose + fourniture + pose,2.93
Electricité,Equipements divers,Pompe de relevage,u,simple,Dépose matériaux sinistrés,17.78
Electricité,Equipements divers,Pompe de relevage,u,simple,Fourniture matériaux neufs,217.45
